uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs,list_functions,n_functions
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent2:_run_component,QueryComponent2:_run_component,method,1,3,3,57,19.0,0,0,"['self', '**kwargs']","[None, ' Any']","[None, None]",37,"['        """"""Run component.""""""\n']",[],0
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent2:_validate_component_inputs,QueryComponent2:_validate_component_inputs,method,3,22,12,127,5.77,0,2,"['self', 'input', 'Any]']","[None, ' Dict[str', None]","[None, None, None]",29,"['        """"""Validate component inputs during run_component.""""""\n']",['ValueError'],1
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent2:input_keys,QueryComponent2:input_keys,method,2,3,3,46,15.33,0,0,['self'],[None],[None],46,"['        """"""Input keys.""""""\n']",['InputKeys.from_keys'],1
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent2:output_keys,QueryComponent2:output_keys,method,2,2,2,38,19.0,0,0,['self'],[None],[None],51,"['        """"""Output keys.""""""\n']",['OutputKeys.from_keys'],1
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent2:set_callback_manager,QueryComponent2:set_callback_manager,method,12,63,36,557,8.84,0,2,"['self', 'callback_manager']","[None, ' Any']","[None, None]",26,"['        """"""Set callback manager.""""""\n']","['_validate_component_inputs', 'ValueError', '_run_component', '_arun_component', 'self._run_component', 'input_keys', 'InputKeys.from_keys', 'output_keys', 'OutputKeys.from_keys']",9
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent3:_run_component,QueryComponent3:_run_component,method,1,4,4,48,12.0,0,0,"['self', '**kwargs']","[None, ' Any']","[None, None]",109,"['        """"""Run component.""""""\n']",[],0
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent3:_validate_component_inputs,QueryComponent3:_validate_component_inputs,method,3,12,10,67,5.58,0,1,"['self', 'input', 'Any]']","[None, ' Dict[str', None]","[None, None, None]",29,"['        """"""Validate component inputs during run_component.""""""\n']",['ValueError'],1
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent3:input_keys,QueryComponent3:input_keys,method,2,2,2,36,18.0,0,0,['self'],[None],[None],46,"['        """"""Input keys.""""""\n']",['InputKeys.from_keys'],1
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent3:output_keys,QueryComponent3:output_keys,method,2,2,2,38,19.0,0,0,['self'],[None],[None],51,"['        """"""Output keys.""""""\n']",['OutputKeys.from_keys'],1
repos/llama_index/llama-index-core/tests/query_pipeline/test_query.py:QueryComponent3:set_callback_manager,QueryComponent3:set_callback_manager,method,12,53,35,479,9.04,0,1,"['self', 'callback_manager']","[None, ' Any']","[None, None]",26,"['        """"""Set callback manager.""""""\n']","['_validate_component_inputs', 'ValueError', '_run_component', '_arun_component', 'self._run_component', 'input_keys', 'InputKeys.from_keys', 'output_keys', 'OutputKeys.from_keys']",9
repos/llama_index/llama-index-core/tests/question_gen/test_llm_generators.py:test_llm_question_gen,test_llm_question_gen,function,8,27,25,363,13.44,0,0,"['mock_service_context', '']","[' ServiceContext', None]","[None, None]",8,[],"['LLMQuestionGenerator.from_defaults', 'ToolMetadata', 'QueryBundle', 'question_gen.generate', 'isinstance']",5
repos/llama_index/llama-index-core/tests/readers/test_json.py:test_basic,test_basic,function,11,28,24,293,10.46,0,0,[],[],[],8,"['    """"""Test JSON reader in basic mode.""""""\n']","['TemporaryDirectory', 'open', 'f.write', 'JSONReader', 'reader.load_data', 'len', 'isinstance']",7
repos/llama_index/llama-index-core/tests/readers/test_json.py:test_clean_json,test_clean_json,function,10,46,34,483,10.5,0,0,[],[],[],75,"['    """"""Test JSON reader using the clean_json function.""""""\n']","['TemporaryDirectory', 'open', 'f.write', 'JSONReader', 'reader1.load_data']",5
repos/llama_index/llama-index-core/tests/readers/test_json.py:test_collapse_length,test_collapse_length,function,15,45,36,491,10.91,0,0,[],[],[],39,"['    """"""Test JSON reader using the collapse_length function.""""""\n']","['TemporaryDirectory', 'open', 'f.write', 'JSONReader', 'reader1.load_data', 'isinstance', 'reader2.load_data']",7
repos/llama_index/llama-index-core/tests/readers/test_json.py:test_jsonl,test_jsonl,function,13,46,31,538,11.7,0,0,[],[],[],57,"['    """"""Test JSON reader using the is_jsonl function.""""""\n']","['TemporaryDirectory', 'open', 'f.write', 'JSONReader', 'reader.load_data', 'len', 'isinstance']",7
repos/llama_index/llama-index-core/tests/readers/test_json.py:test_levels_back0,test_levels_back0,function,14,35,32,332,9.49,0,0,[],[],[],23,"['    """"""Test JSON reader using the levels_back function.""""""\n']","['TemporaryDirectory', 'open', 'f.write', 'JSONReader', 'reader1.load_data', 'reader2.load_data']",6
repos/llama_index/llama-index-core/tests/readers/test_load_reader.py:test_loading_readers,test_loading_readers,function,8,12,12,237,19.75,0,0,[],[],[],7,[],"['StringIterableReader', 'string_iterable.to_dict', 'cast', 'load_reader']",4
repos/llama_index/llama-index-core/tests/readers/test_string_iterable.py:test_load,test_load,function,4,15,15,124,8.27,0,0,[],[],[],6,"['    """"""Test loading data into StringIterableReader.""""""\n']","['StringIterableReader', 'reader.load_data', 'len']",3
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:mock_refine_service_context,mock_refine_service_context,function,4,7,7,132,18.86,0,0,['patch_llm_predictor'],[' Any'],[None],56,[],"['CallbackManager', 'ServiceContext.from_defaults']",2
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:refine_instance,refine_instance,function,2,7,7,125,17.86,0,0,['mock_refine_service_context'],[' ServiceContext'],[None],65,[],['Refine'],1
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:test_constructor_args,test_constructor_args,function,4,16,12,303,18.94,0,0,['mock_refine_service_context'],[' ServiceContext'],[None],74,[],"['pytest.raises', 'Refine', 'MockRefineProgram']",3
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:MockRefineProgram,MockRefineProgram,class,16,75,39,879,11.72,0,0,[],[],[],13,[],[],0
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:MockRefineProgram:__call__,MockRefineProgram:__call__,method,9,14,13,205,14.64,0,0,"['self', '*args', 'context_str', 'context_msg', '**kwargs']","[None, ' Any', ' Optional[str] ', ' Optional[str] ', ' Any']","[None, None, ' None', ' None', None]",26,[],"['cast', 'StructuredRefineResponse']",2
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:MockRefineProgram:__init__,MockRefineProgram:__init__,method,2,2,2,55,27.5,0,0,"['self', 'input_to_query_satisfied', 'bool]']","[None, ' Dict[str', None]","[None, None, None]",19,[],[],0
repos/llama_index/llama-index-core/tests/response_synthesizers/test_refine.py:MockRefineProgram:output_cls,MockRefineProgram:output_cls,method,2,2,2,30,15.0,0,0,['self'],[None],[None],23,[],[],0
repos/llama_index/llama-index-core/tests/retrievers/test_composable_retriever.py:test_composable_retrieval,test_composable_retrieval,function,12,39,33,465,11.92,0,0,[],[],[],5,"['    """"""Test composable retrieval.""""""\n']","['TextNode', 'IndexNode', 'obj=TextNode', 'SummaryIndex', 'index.as_retriever', 'retriever.retrieve', 'len']",7
repos/llama_index/llama-index-core/tests/selectors/test_llm_selectors.py:test_llm_multi_selector,test_llm_multi_selector,function,7,22,22,208,9.45,0,0,"['mock_service_context', '']","[' ServiceContext', None]","[None, None]",29,[],"['LLMMultiSelector.from_defaults', 'selector.select']",2
repos/llama_index/llama-index-core/tests/selectors/test_llm_selectors.py:test_llm_multi_selector_max_choices,test_llm_multi_selector_max_choices,function,7,24,24,222,9.25,0,0,"['mock_service_context', '']","[' ServiceContext', None]","[None, None]",45,[],"['LLMMultiSelector.from_defaults', 'selector.select']",2
repos/llama_index/llama-index-core/tests/selectors/test_llm_selectors.py:test_llm_single_selector,test_llm_single_selector,function,13,34,32,489,14.38,0,0,[],[],[],12,[],"['ServiceContext.from_defaults', 'LLMSingleSelector.from_defaults', 'patch.object', 'type', 'return_value=CompletionResponse', 'selector.select', 'mock_complete.assert_called_once']",7
repos/llama_index/llama-index-core/tests/test_schema.py:node_with_score,node_with_score,function,2,5,5,49,9.8,0,0,['text_node'],[' TextNode'],[None],15,[],['NodeWithScore'],1
repos/llama_index/llama-index-core/tests/test_schema.py:test_node_with_score_passthrough,test_node_with_score_passthrough,function,9,16,9,220,13.75,0,0,['node_with_score'],[' NodeWithScore'],[None],22,[],"['node_with_score.get_text', 'node_with_score.get_content', 'node_with_score.get_embedding']",3
repos/llama_index/llama-index-core/tests/test_schema.py:test_text_node_hash,test_text_node_hash,function,9,36,21,512,14.22,0,0,[],[],[],33,[],"['TextNode', 'node.set_content']",2
repos/llama_index/llama-index-core/tests/test_schema.py:text_node,text_node,function,2,10,10,85,8.5,0,0,[],[],[],6,[],['TextNode'],1
repos/llama_index/llama-index-core/tests/test_utils.py:fn_with_exception,fn_with_exception,function,3,11,11,77,7.0,0,1,"['exception_cls', 'Exception]]']","[' Optional[Union[Type[Exception]', None]","[None, None]",34,"['    """"""Return true unless exception is specified.""""""\n']",[],0
repos/llama_index/llama-index-core/tests/test_utils.py:test_get_color_mapping,test_get_color_mapping,function,5,38,25,461,12.13,0,0,[],[],[],119,"['    """"""Test get_color_mapping function.""""""\n']","['get_color_mapping', 'len', 'set', 'all', 'color_mapping.values', 'color_mapping_ansi.values']",6
repos/llama_index/llama-index-core/tests/test_utils.py:test_get_colored_text,test_get_colored_text,function,6,40,22,469,11.72,1,0,[],[],[],133,"['    """"""Test _get_colored_text function.""""""\n']","['_get_colored_text', 'colored_text.startswith', 'colored_text.endswith']",3
repos/llama_index/llama-index-core/tests/test_utils.py:test_iter_batch,test_iter_batch,function,2,29,21,169,5.83,0,0,[],[],[],108,"['    """"""Check iter_batch works as expected on regular, lazy and empty sequences.""""""\n']","['list', 'range']",2
repos/llama_index/llama-index-core/tests/test_utils.py:test_print_text,test_print_text,function,8,47,24,592,12.6,2,0,['capsys'],[' CaptureFixture'],[None],151,"['    """"""Test print_text function.""""""\n']","['print_text', 'capsys.readouterr']",2
repos/llama_index/llama-index-core/tests/test_utils.py:test_retry_on_conditional_exceptions,test_retry_on_conditional_exceptions,function,6,36,20,537,14.92,0,0,[],[],[],84,"['    """"""Make sure retry function works on conditional exceptions.""""""\n']","['pytest.raises', 'retry_on_exceptions_with_backoff', 'fn_with_exception']",3
repos/llama_index/llama-index-core/tests/test_utils.py:test_retry_on_exceptions_with_backoff,test_retry_on_exceptions_with_backoff,function,7,39,21,518,13.28,0,0,[],[],[],53,"['    """"""Make sure retry function has accurate number of attempts.""""""\n']","['fn_with_exception', 'pytest.raises', 'retry_on_exceptions_with_backoff']",3
repos/llama_index/llama-index-core/tests/test_utils.py:test_tokenizer,test_tokenizer,function,6,10,10,79,7.9,0,0,[],[],[],20,"['    """"""Make sure tokenizer works.\n', '\n', '    NOTE: we use a different tokenizer for python >= 3.9.\n', '\n', '    """"""\n']","['get_tokenizer', 'len']",2
repos/llama_index/llama-index-core/tests/test_utils.py:ConditionalException,ConditionalException,class,3,8,8,73,9.12,0,0,[],[],[],45,[],[],0
repos/llama_index/llama-index-core/tests/test_utils.py:ConditionalException:__init__,ConditionalException:__init__,method,2,2,2,30,15.0,0,0,"['self', 'should_retry']","[None, ' bool']","[None, None]",48,"['        """"""Initialize with parameters.""""""\n']",[],0
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:baz,baz,function,5,9,8,133,14.78,0,0,[],[],[],23,[],"['print', 'code_splitter.split_text', 'foo', 'baz']",4
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:baz,baz,function,5,9,8,133,14.78,0,0,[],[],[],23,[],"['print', 'code_splitter.split_text', 'foo', 'baz']",4
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:baz,baz,function,5,9,8,133,14.78,0,0,[],[],[],23,[],"['print', 'code_splitter.split_text', 'foo', 'baz']",4
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:foo,foo,function,1,1,1,12,12.0,0,0,[],[],[],20,[],['print'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:foo,foo,function,1,1,1,12,12.0,0,0,[],[],[],20,[],['print'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:foo,foo,function,1,1,1,12,12.0,0,0,[],[],[],20,[],['print'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test__py_custom_parser_code_splitter,test__py_custom_parser_code_splitter,function,9,21,21,222,10.57,0,1,[],[],[],168,"['    """"""Test case for code splitting using custom parser generated from tree_sitter_languages.""""""\n']","['get_parser', 'CodeSplitter']",2
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test_cpp_code_splitter,test_cpp_code_splitter,function,4,14,14,130,9.29,0,1,[],[],[],145,"['    """"""Test case for code splitting using typescript.""""""\n']",['CodeSplitter'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test_html_code_splitter,test_html_code_splitter,function,4,14,14,131,9.36,0,1,[],[],[],74,"['    """"""Test case for code splitting using typescript.""""""\n']",['CodeSplitter'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test_python_code_splitter,test_python_code_splitter,function,4,14,14,133,9.5,0,1,[],[],[],10,"['    """"""Test case for code splitting using python.""""""\n']",['CodeSplitter'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test_start_end_char_idx,test_start_end_char_idx,function,1,2,2,9,4.5,0,0,[],[],[],31,[],[],0
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test_tsx_code_splitter,test_tsx_code_splitter,function,4,14,14,137,9.79,0,1,[],[],[],107,"['    """"""Test case for code splitting using typescript.""""""\n']",['CodeSplitter'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_code_splitter.py:test_typescript_code_splitter,test_typescript_code_splitter,function,4,14,14,137,9.79,0,1,[],[],[],51,"['    """"""Test case for code splitting using typescript.""""""\n']",['CodeSplitter'],1
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_chinese_text,test_chinese_text,function,4,8,8,119,14.88,0,0,['chinese_text'],[' str'],[None],41,[],"['SentenceSplitter', 'splitter.split_text', 'len']",3
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_contiguous_text,test_contiguous_text,function,4,8,8,123,15.38,0,0,['contiguous_text'],[' str'],[None],47,[],"['SentenceSplitter', 'splitter.split_text', 'len']",3
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_edge_case,test_edge_case,function,6,193,85,1053,5.46,0,0,[],[],[],75,"['    """"""Test case from: https://github.com/jerryjliu/llama_index/issues/7287.""""""\n']","['SentenceSplitter', 'splitter.split_text', 'len']",3
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_overlap,test_overlap,function,6,50,31,323,6.46,0,0,[],[],[],88,[],"['SentenceSplitter', 'splitter.split_text', 'len']",3
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_paragraphs,test_paragraphs,function,7,23,15,269,11.7,0,0,[],[],[],8,"['    """"""Test case of a string with multiple paragraphs.""""""\n']","['SentenceSplitter', 'sentence_text_splitter.split_text']",2
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_sentences,test_sentences,function,7,25,16,268,10.72,0,0,[],[],[],30,"['    """"""Test case of a string with multiple sentences.""""""\n']","['SentenceSplitter', 'sentence_text_splitter.split_text']",2
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_split_texts_multiple,test_split_texts_multiple,function,13,45,22,459,10.2,0,0,[],[],[],111,"['    """"""Test case for a list of texts.""""""\n']","['SentenceSplitter', 'sentence_text_splitter.split_texts', 'print']",3
repos/llama_index/llama-index-core/tests/text_splitter/test_sentence_splitter.py:test_split_texts_singleton,test_split_texts_singleton,function,8,25,17,284,11.36,0,0,[],[],[],100,"['    """"""Test case for a singleton list of texts.""""""\n']","['SentenceSplitter', 'sentence_text_splitter.split_texts']",2
